107	127.31	22.50	171.25	1.97	-0.89	-1.09	
108	130.06	24.87	175.63	0.58	-0.57	-0.25	
111	137.25	25.44	174.81	0.96	-0.98	-0.06	
109	145.44	19.87	176.94	1.76	0.61	0.10	
110	160.06	22.19	163.38	0.06	3.95	1.91	
107	178.38	19.69	164.56	-1.60	3.20	1.36	
108	190.38	22.37	170.63	-2.90	-1.19	2.37	
107	206.56	23.00	165.56	-3.85	-3.15	-1.39	
110	222.75	10.19	168.56	-2.36	-4.05	-2.13	
109	223.25	15.56	169.75	-2.24	-3.05	4.40	
110	208.81	33.69	-179.25	-0.55	0.36	3.79	
109	254.00	40.81	-142.69	0.40	2.81	-1.14	
108	280.06	22.19	-119.62	-0.25	2.95	-1.63	
111	302.38	7.94	-112.87	0.34	1.76	-0.45	
109	316.44	-2.44	-111.31	-1.08	1.15	-0.29	
110	328.81	-12.13	-112.56	-1.70	0.22	0.03	
107	340.31	-20.06	-114.37	-0.78	-0.81	-0.76	
108	351.94	-24.25	-115.56	0.30	-1.50	-1.75	
107	358.19	-23.75	-116.50	0.42	-0.86	-0.87	
110	5.56	-24.87	-116.50	0.78	-0.25	1.30	
111	13.94	-25.19	-13.00	0.32	0.01	1.09	
110	16.44	-25.56	-106.69	-0.50	-0.67	0.07	
109	14.31	-25.50	-111.75	-0.65	-1.29	-0.29	
107	9.44	-24.19	-119.94	-1.92	0.61	-1.28	
108	13.13	-0.06	-0.06	-0.39	-1.54	0.83	
107	34.88	-0.06	-0.06	3.44	-2.78	1.73	
108	71.06	-11.00	-4.38	1.91	-0.01	-0.01	
107	93.19	-8.31	-114.19	1.81	-6.58	2.83	
108	107.87	-9.25	-131.31	5.57	-8.79	3.29	
107	267.63	-1.69	-145.00	3.05	4.48	-12.64	
108	266.25	2.88	-155.69	1.57	6.69	-13.09	
109	287.38	11.94	-158.44	-1.49	-1.88	5.34	
108	305.38	15.19	-158.63	-0.10	1.51	2.09	
109	323.00	20.50	-0.06	1.99	3.82	-1.60	
110	329.38	22.12	-168.00	-2.44	0.21	3.08	
109	334.56	24.12	-165.13	-2.74	0.41	1.06	
109	339.25	17.56	-0.06	-2.86	0.19	-0.37	
110	338.44	-0.06	-0.06	-0.86	-1.57	-0.01	
109	338.56	-0.06	-0.06	0.94	0.31	-0.01	
108	339.06	-17.06	167.00	0.88	0.98	1.04	
107	343.31	-16.62	167.81	0.49	-1.38	1.96	
110	343.50	-9.31	167.50	-0.20	-1.66	0.39	
109	339.56	7.56	163.13	-1.06	-1.14	-0.26	
110	319.38	29.62	151.13	-1.18	0.03	1.50	
111	248.50	51.63	135.25	-1.53	0.84	1.03	
109	252.31	63.69	128.75	-2.20	0.13	-1.10	
108	254.63	69.12	110.94	-1.32	-0.86	-0.76	
107	250.75	66.00	111.37	0.81	-1.05	-0.56	
108	243.63	59.31	89.69	-1.78	-0.39	-0.79	
107	251.69	60.19	55.63	-3.85	0.50	2.58	
110	261.69	-0.06	-0.06	-1.56	0.20	1.89	
109	254.19	65.50	60.44	-1.16	-0.43	-1.05	
108	257.63	67.50	57.56	2.73	-1.78	1.40	
107	250.38	64.75	75.94	0.87	-0.96	3.20	
108	257.81	71.19	97.19	-6.02	0.99	0.63	
111	267.81	72.06	150.25	-3.60	0.40	-1.17	
111	266.00	-0.06	-0.06	-1.58	0.69	-2.37	
110	257.38	57.50	158.31	-1.97	0.14	-1.92	
107	259.94	61.19	157.00	0.32	-0.96	0.19	
108	263.81	63.75	154.81	1.46	-0.43	0.01	
107	268.31	64.94	156.56	-0.05	-0.68	0.38	
108	275.94	68.87	160.56	-2.33	-0.61	0.75	
109	287.06	68.50	-0.06	-2.85	-0.12	0.19	
110	292.81	61.00	-177.69	-2.06	-0.79	0.11	
107	297.69	60.88	-174.06	0.89	-0.83	-0.96	
108	298.50	60.94	-172.88	1.47	-0.54	-1.32	
109	295.94	58.44	-175.94	-0.29	-0.67	-0.10	
108	294.19	57.69	-176.56	-0.02	-0.60	-0.15	
111	291.56	58.31	-177.31	1.73	-0.48	-0.80	
109	284.94	57.94	170.75	0.56	-0.38	-0.03	
108	284.44	55.19	167.63	-2.41	-0.49	0.60	
107	278.56	46.75	166.88	-1.63	-0.49	0.04	
108	272.69	43.88	164.69	-0.45	-0.43	0.28	
107	272.50	-0.06	-0.06	-0.33	0.69	0.19	
110	308.31	-0.06	-0.06	-1.64	0.58	-0.01	
107	304.19	40.06	168.56	-2.08	-0.61	0.24	
108	282.75	45.69	170.06	7.83	-1.48	0.19	
107	279.13	47.13	165.63	8.38	-1.60	0.04	
108	278.13	46.44	165.44	0.15	-0.72	-0.18	
111	274.94	52.31	-0.06	1.78	-0.40	-0.28	
111	275.06	-0.06	-0.06	0.25	-0.31	0.15	
110	280.25	62.13	147.06	-2.50	-0.10	0.66	
107	286.50	58.44	156.75	-1.67	0.05	0.38	
108	289.50	51.38	165.19	-0.70	-0.52	-0.45	
107	289.56	-0.06	-0.06	-0.57	-0.69	-0.61	
108	306.56	37.25	-0.06	-1.21	-0.42	-0.08	
109	303.75	36.00	-179.25	0.10	0.13	-0.69	
110	307.69	38.44	-177.38	0.70	-0.13	-0.67	
107	306.31	36.75	-177.44	-0.17	-0.57	-0.45	
108	306.94	36.31	-179.56	2.82	-1.32	-2.26	
109	314.13	-0.06	-0.06	1.81	-1.41	-0.13	
108	317.94	-0.06	-0.06	-3.13	-0.95	3.30	
111	323.69	-0.06	-0.06	-2.81	-0.82	0.84	
109	322.13	29.56	-175.44	-1.11	-0.17	-1.96	
108	318.06	13.81	-178.38	-0.59	-0.55	-1.18	
107	314.31	2.31	178.81	-0.92	-1.11	0.48	
108	316.69	-9.63	175.31	1.47	-1.16	0.79	
109	340.88	-32.88	175.19	7.97	3.50	-12.99	
110	71.31	-60.69	136.06	-4.02	15.11	-7.86	
111	133.63	-33.88	89.31	-11.49	22.03	15.66	
111	169.00	8.00	118.75	0.79	20.23	16.80	
110	319.38	8.00	-179.19	10.05	25.56	9.50	
109	202.00	-4.13	-123.25	18.72	31.87	18.80	
110	275.31	13.13	-130.50	6.20	31.64	13.54	
109	124.50	-25.12	163.19	-1.22	37.01	0.87	
108	265.31	1.37	98.87	7.91	36.40	5.33	
107	261.44	32.63	74.44	3.77	23.12	3.82	
108	252.88	46.88	120.75	0.66	18.00	10.84	
111	341.25	38.19	178.31	9.02	29.44	15.53	
109	162.44	21.87	-104.19	14.06	34.22	-8.23	
110	131.19	8.88	-171.63	-0.80	34.08	-8.47	
107	311.06	-11.88	129.94	-16.23	32.83	15.11	
110	331.69	1.75	103.31	-9.21	18.33	19.51	
109	341.75	13.63	125.94	0.61	6.53	17.00	
110	133.13	-29.56	176.00	-10.62	14.11	-3.74	
111	66.37	-41.00	-132.75	-14.98	15.18	-14.52	
108	44.75	-38.25	-116.25	-3.41	2.37	-7.76	
109	36.69	-34.44	-117.69	-0.31	-0.46	-5.82	
107	35.19	-32.63	-126.37	-2.02	1.04	-3.61	
110	60.44	-40.50	-136.88	-0.81	2.19	-1.20	
109	91.19	-48.31	-157.06	1.25	-0.88	3.15	
110	113.19	-49.19	-174.06	-2.91	-5.65	2.62	
107	139.88	-55.06	146.56	-3.58	-1.09	-1.26	
108	189.81	-25.00	118.62	-3.38	3.95	-1.98	
107	222.88	-9.56	101.50	-4.62	4.56	-3.39	
110	233.06	-9.25	90.56	-0.88	-5.99	-2.20	
111	254.63	2.63	88.19	7.49	-22.61	5.69	
111	275.56	-3.69	91.31	-10.21	10.66	-13.99	
110	291.63	24.94	89.62	0.15	9.85	-6.31	
107	16.19	16.81	128.63	1.54	8.62	-3.51	
110	127.19	40.13	174.25	-20.22	34.32	-19.18	
109	75.75	-21.31	-155.44	10.90	18.39	-17.96	
110	125.00	-26.69	177.44	-2.39	14.21	-11.28	
109	57.56	3.25	-172.06	-12.12	18.70	8.86	
108	46.25	36.13	-161.44	22.00	16.38	2.01	
109	54.56	33.69	56.13	8.58	11.93	-4.95	
109	60.00	37.50	79.12	-13.31	13.21	-8.61	
110	32.19	43.63	106.25	-8.18	4.64	-2.47	
109	32.81	61.81	78.06	10.16	-5.62	4.70	
108	351.44	37.88	82.37	14.11	-2.04	-4.52	
107	309.06	17.00	67.62	-3.30	8.08	-11.84	
108	320.31	27.19	2.44	-1.93	20.87	-10.04	
109	354.06	2.06	-38.56	16.76	29.15	7.40	
110	14.44	-12.50	32.00	27.18	9.46	-12.57	
111	4.31	-17.50	3.50	12.69	13.27	-34.72	
109	39.13	3.44	-25.06	8.34	32.93	3.97	
108	76.37	-2.19	29.37	26.42	9.64	5.81	
109	64.44	-27.37	37.50	16.87	-5.52	-9.37	
108	68.25	-7.75	-7.63	-4.43	13.34	1.71	
107	106.94	3.50	-0.06	-0.50	20.80	13.36	
110	149.13	-6.44	-4.25	17.36	10.46	4.31	
107	149.38	4.19	18.87	17.05	0.97	-19.25	
108	130.19	19.12	3.19	-0.88	2.44	-22.00	
109	155.19	27.81	-58.19	-3.92	20.06	-23.23	
108	3.88	2.06	-141.38	-4.18	32.14	-28.36	
109	125.87	-15.94	131.25	5.67	28.03	-21.65	
111	109.81	-56.56	106.25	19.30	15.16	-17.97	
110	81.31	-59.88	-129.75	-5.16	13.47	-18.58	
109	144.94	-60.25	-164.25	-23.68	18.96	-3.77	
110	246.06	-17.00	124.81	-16.31	17.66	10.18	
109	48.19	55.69	-167.25	-14.95	11.91	8.24	
110	87.31	24.87	-115.19	-10.55	9.90	-11.65	
109	289.50	-7.75	169.94	0.28	9.93	-13.75	
108	45.94	-41.88	150.69	7.14	20.23	0.99	
111	5.75	-46.38	-161.00	8.66	15.80	-0.74	
109	349.63	-34.00	-135.69	9.46	1.88	-8.98	
108	131.81	-20.37	-141.56	1.38	13.28	-13.88	
107	132.06	-9.25	166.69	-13.44	21.32	-5.09	
108	56.69	78.62	-56.06	-11.75	16.52	-0.06	
107	93.75	11.38	-75.87	1.46	2.84	-9.48	
108	81.94	19.81	-115.44	7.75	0.46	-17.88	
107	342.63	-1.06	-178.63	11.26	9.08	-13.90	
110	24.94	-40.94	178.38	11.67	6.95	-4.49	
111	22.31	-57.13	-150.63	11.97	-0.22	-2.22	
108	20.81	-51.13	-117.00	8.02	5.97	-9.28	
109	85.37	-52.38	-157.44	-2.35	15.38	-7.38	
109	306.88	13.94	107.81	-7.43	24.26	11.05	
108	36.38	66.00	-67.25	-3.02	15.51	3.82	
107	341.56	34.88	-153.06	1.86	-2.20	-6.32	
110	355.06	-10.06	163.69	2.24	0.15	3.32	
107	31.56	-39.63	172.25	-0.93	4.49	1.41	
108	63.06	-29.62	-174.63	-2.60	5.15	-6.69	
107	62.88	-0.06	-0.06	-0.67	1.63	-10.08	
110	191.94	-0.06	-0.06	-2.34	0.84	-11.54	
109	206.75	-0.06	-0.06	-3.11	1.54	-6.12	
108	213.94	-19.25	55.56	-1.00	2.76	-0.50	
109	216.63	-15.25	41.19	-3.16	4.04	-2.10	
108	227.19	7.31	36.19	-3.62	0.63	-4.06	
109	234.25	23.50	28.50	-0.29	-1.10	-4.52	
107	238.75	35.50	22.94	0.20	0.06	-1.20	
110	239.69	42.94	25.87	-0.63	0.43	-0.29	
109	244.00	52.69	35.13	-1.73	0.39	-3.29	
108	252.31	61.31	50.44	-1.53	0.83	-5.07	
107	260.69	71.19	86.94	-2.26	1.14	-3.72	
108	275.13	73.69	137.63	-3.78	2.40	-2.49	
109	297.00	65.69	-177.94	-3.30	3.29	-2.47	
110	335.44	48.31	-155.88	-3.26	3.56	-2.30	
111	27.31	34.19	-132.13	-3.92	2.91	-8.37	
109	39.50	20.37	-124.00	-0.33	1.22	-16.88	
108	242.38	20.25	-164.25	5.42	3.02	-15.88	
109	154.81	61.81	97.19	2.05	6.85	-6.93	
108	152.63	45.75	18.00	-4.16	6.07	-2.94	
107	162.63	37.69	0.56	-5.64	5.86	-3.87	
110	181.63	37.69	-2.69	-5.77	6.30	-8.13	
107	203.88	52.25	-3.38	-1.75	4.42	-14.02	
108	229.75	82.19	34.75	7.19	3.58	-13.59	
107	273.63	66.81	147.56	7.41	-0.95	-15.07	
110	310.31	59.19	152.00	2.07	-7.56	-13.46	
111	309.19	40.69	135.13	-2.63	-3.97	-8.74	
111	55.00	14.25	138.63	-6.56	5.61	-5.45	
108	50.50	2.81	146.56	-5.26	12.20	-0.78	
107	16.75	4.38	162.81	-2.99	7.57	-0.01	
110	291.06	-0.06	-0.06	1.76	13.19	-0.01	
109	216.25	-28.19	154.13	9.22	13.19	-0.01	
108	331.31	-24.00	115.81	12.99	3.01	-3.43	
107	333.63	-59.44	89.31	13.48	10.25	-9.21	
108	333.88	-69.06	-142.38	7.28	13.54	-12.52	
107	15.75	-57.38	-166.06	-4.54	13.49	-6.28	
110	88.44	-47.06	153.31	-8.57	12.16	-3.99	
111	127.12	-48.06	121.00	-7.05	9.12	-9.37	
109	135.19	-43.56	86.62	-6.33	9.45	-9.05	
108	138.00	-11.00	74.25	-1.83	14.64	-9.61	
107	169.88	44.31	57.06	0.19	16.90	-7.17	
108	195.63	86.19	-0.06	-3.01	11.49	-1.70	
109	216.69	56.75	-149.88	0.67	3.90	-0.01	
108	240.19	5.63	-161.88	2.15	18.07	0.41	
107	332.19	21.75	-0.06	9.88	35.05	-15.31	
110	169.69	-19.00	127.37	12.46	38.61	-14.39	
109	141.13	-41.13	72.44	0.64	30.75	-0.30	
108	167.81	3.94	65.69	-0.61	9.10	-1.65	
111	198.69	-0.06	-0.06	0.31	-0.01	-0.01	
109	274.25	-15.44	-0.06	9.68	-0.01	-0.01	
108	359.88	-15.00	-141.13	-0.10	5.05	-9.92	
107	22.06	-17.06	-176.25	-8.04	14.75	-13.83	
110	181.06	-17.94	109.94	-8.52	25.38	-3.92	
109	254.50	-0.06	-0.06	-11.17	15.68	-0.01	
108	246.44	18.69	-153.06	11.33	5.72	-0.01	
109	264.25	-0.06	-0.06	12.31	6.26	1.29	
110	283.06	-14.94	156.31	-2.66	0.93	3.28	
109	260.06	30.25	152.88	-4.58	0.77	-0.60	
108	177.19	66.25	97.44	-5.12	2.09	-1.60	
109	184.94	70.56	3.13	-4.37	1.78	1.98	
109	190.56	69.69	-24.69	-1.67	-0.86	0.68	
110	190.69	-0.06	-0.06	-0.68	-2.29	0.49	
109	190.19	79.50	9.06	0.10	-3.09	1.41	
108	197.31	81.12	36.44	-2.67	-3.21	0.51	
107	206.38	85.81	177.50	-3.49	-2.85	-1.02	
108	214.06	76.19	-165.25	-0.91	-2.76	-1.41	
109	215.44	-0.06	-0.06	-0.14	-2.31	-0.46	
110	214.44	-0.06	-0.06	-0.37	-2.22	-0.20	
111	207.38	77.25	167.56	1.73	-2.40	-0.07	
109	204.56	78.87	143.13	0.78	-2.68	0.33	
108	206.19	83.81	-0.06	-0.58	-2.59	0.16	
109	206.81	86.12	177.00	-0.53	-1.01	-0.01	
110	205.94	-0.06	-0.06	-1.56	-0.01	-0.01	
107	202.50	73.87	158.38	-0.91	-1.49	-0.25	
108	198.88	68.94	153.25	0.33	-2.35	0.87	
107	198.50	65.94	144.50	-1.49	-2.10	1.40	
108	209.56	65.19	160.69	-3.14	-1.24	0.28	
107	218.25	62.13	176.44	-2.08	-0.93	0.13	
108	223.88	64.87	179.19	-1.15	-1.98	-0.02	
111	222.81	-0.06	-0.06	0.27	-2.36	-0.65	
108	221.88	60.56	173.56	-0.35	-2.66	-1.15	
109	223.75	62.00	172.00	-0.61	-2.64	-1.11	
107	223.00	63.69	167.69	0.12	-2.43	-0.81	
108	222.56	66.81	160.63	-1.28	-1.99	-0.25	
107	228.63	69.06	162.75	-3.35	-2.25	-0.72	
110	234.19	-0.06	-0.06	-3.12	-1.41	-0.83	
107	244.50	49.75	-176.75	-1.41	-1.12	-0.25	
108	281.63	42.38	-158.00	1.80	-1.74	-2.26	
107	241.19	37.31	-161.38	1.63	-1.58	-2.22	
108	251.38	35.81	-172.25	-1.07	-1.78	-0.85	
109	244.31	37.81	-168.06	2.30	-0.84	-0.65	
110	250.13	-0.06	-0.06	1.89	-0.01	-0.01	
107	262.63	46.13	-175.81	-2.75	-1.09	-0.09	
108	274.00	45.56	-171.00	-3.77	-2.11	-0.73	
109	254.94	41.81	-168.94	-3.50	-2.24	-2.11	
111	251.31	36.69	-177.38	-2.42	-2.23	-1.04	
110	247.81	35.00	179.38	-1.74	-2.00	-0.23	
109	248.56	36.31	-0.06	-0.32	-1.74	-1.28	
110	248.44	35.50	168.50	0.17	-1.90	-1.16	
107	241.69	41.19	179.00	1.58	-2.76	-3.58	
108	248.69	47.00	-174.31	1.10	-2.63	-2.95	
107	267.75	49.50	-165.31	-4.88	-2.65	-1.11	
110	237.38	30.94	-155.75	-4.93	-3.41	-3.10	
111	232.13	15.31	-162.63	0.11	-2.83	-3.86	
109	235.81	12.50	-168.56	0.46	-1.87	-1.68	
108	242.13	4.75	-176.06	0.71	0.16	3.29	
107	261.50	-1.25	-170.88	-1.52	2.52	3.00	
110	286.56	-12.06	-0.06	-3.08	1.54	-0.01	
107	300.56	-11.19	-179.25	-3.45	-3.75	1.48	
108	302.25	-0.06	-0.06	-5.55	-4.09	0.36	
107	292.31	5.50	170.00	0.12	2.10	-0.19	
108	293.31	13.31	146.31	0.86	3.69	-0.37	
107	288.75	13.50	156.25	-3.09	0.96	-0.62	
108	295.31	5.38	169.56	-2.24	-1.09	1.42	
109	289.38	6.19	167.75	-2.89	-3.82	1.30	
110	283.06	6.06	164.69	-2.20	-3.78	-0.20	
111	274.88	8.38	163.38	-1.16	-0.63	-0.90	
109	274.94	11.44	164.75	-1.57	-0.42	0.36	
108	271.50	11.38	163.44	-1.59	-0.53	1.02	
109	270.50	9.94	161.63	-1.72	0.17	1.34	
110	266.19	7.31	157.13	-1.14	-0.42	1.91	
109	265.44	7.38	149.13	-2.91	-1.82	0.53	
108	268.06	6.06	144.25	-4.45	-3.11	-1.20	
107	270.19	7.94	135.94	-3.33	-2.38	-0.19	
108	128.25	14.38	134.69	-2.82	-0.63	1.17	
111	141.13	19.19	135.00	-3.08	-0.14	0.79	
111	150.69	20.44	135.63	-2.89	-0.29	-0.16	
110	146.88	17.06	131.81	-3.06	-0.81	-1.43	
107	137.44	12.19	124.25	-2.49	-0.23	-1.14	
108	139.06	10.69	125.31	-1.61	0.91	0.39	
107	148.19	15.19	124.69	-2.21	1.06	1.22	
110	146.94	17.94	119.19	-3.27	-1.65	0.02	
109	155.19	22.37	114.19	-2.59	-2.47	-1.24	
110	156.56	25.00	112.44	-1.83	-0.04	-0.60	
