109	143.38	11.69	-15.75	-6.51	-8.98	-10.45	
108	130.25	36.44	2.06	-15.25	-6.54	-11.68	
111	114.62	49.06	38.56	-23.84	-8.05	-9.73	
109	119.62	63.63	72.25	-27.11	-10.39	-5.52	
108	144.38	80.94	156.81	-23.95	-9.15	-1.31	
107	177.56	64.56	-127.56	-16.77	-8.49	0.42	
110	195.25	54.75	-121.12	-11.39	-8.68	0.20	
109	196.19	52.13	-113.69	-9.78	-7.79	-0.10	
108	187.19	52.56	-113.44	-9.48	-5.94	-0.28	
107	163.94	60.44	-111.87	-11.70	-4.58	0.54	
108	116.81	73.69	-45.00	-21.27	-2.00	2.58	
109	81.00	39.19	-18.44	-32.27	0.57	1.27	
111	60.13	17.81	-41.00	-32.46	-1.77	-3.00	
110	59.88	2.50	-78.37	-25.10	-7.20	-2.29	
109	83.56	-21.25	-105.87	-16.46	-10.72	3.66	
108	117.75	-48.19	-124.37	-7.98	-10.83	7.09	
107	141.13	-65.87	-170.06	0.57	-6.44	6.18	
110	170.00	-51.69	135.69	6.13	0.37	5.00	
107	194.81	-28.87	120.31	8.17	6.67	3.62	
110	222.00	-2.88	110.87	6.14	12.01	1.54	
111	247.50	25.12	102.37	2.43	16.99	-2.56	
109	260.06	41.81	80.56	0.65	21.13	-7.94	
108	260.63	32.13	58.38	0.70	22.95	-12.49	
109	243.50	-1.19	48.63	2.31	20.58	-15.56	
110	218.88	-38.94	28.37	5.65	12.72	-13.97	
109	193.50	-57.81	-23.69	8.21	2.16	-8.95	
108	169.13	-38.94	-72.44	4.01	-6.82	-4.38	
107	147.00	-21.56	-98.19	-5.80	-12.44	2.92	
110	107.31	-9.75	-117.19	-16.00	-16.07	11.63	
111	62.31	-2.44	-133.56	-21.26	-14.95	17.23	
111	202.75	-12.44	-144.31	-16.92	-11.32	17.78	
110	177.56	-31.06	-149.00	-7.93	-10.34	13.61	
107	119.62	-52.44	-155.63	-0.24	-8.97	8.53	
108	142.63	-81.75	169.88	5.12	-6.12	3.10	
109	152.06	-40.19	-3.88	5.37	-5.17	-5.10	
110	146.25	21.19	-20.94	-3.49	-9.19	-8.47	
111	147.06	48.13	-49.31	-12.47	-13.79	-3.30	
108	145.81	47.06	-104.56	-12.89	-14.39	4.84	
109	137.19	36.25	-129.38	-10.34	-13.53	11.41	
109	128.50	27.56	-128.88	-7.91	-11.79	15.16	
108	131.69	5.00	-106.94	-7.62	-11.01	14.95	
109	146.06	-30.94	-108.12	-5.14	-12.82	13.27	
110	169.81	-60.44	-131.56	1.65	-13.47	12.35	
109	199.88	-66.00	153.75	7.06	-10.26	10.80	
110	229.94	-44.38	131.25	8.72	-5.09	10.89	
111	268.44	-23.37	123.81	6.64	0.35	10.30	
111	305.19	-1.50	109.87	2.21	6.44	7.12	
110	321.75	17.81	85.12	-2.19	11.12	2.05	
107	310.81	40.63	60.56	-7.61	13.86	-7.52	
108	278.00	77.31	145.69	-16.80	10.21	-14.19	
109	233.19	35.81	166.19	-24.93	-1.22	-5.71	
110	173.38	24.19	151.50	-21.45	-6.06	8.21	
109	130.19	31.19	154.13	-12.68	-4.05	13.98	
108	97.81	43.69	169.31	-10.42	-3.90	15.77	
109	128.00	45.06	-146.56	-10.13	-6.42	18.02	
108	173.69	22.19	-105.75	-4.95	-9.67	15.93	
111	197.19	-38.00	-46.75	4.47	-13.22	4.19	
109	209.00	-77.94	109.56	10.11	-11.37	-0.20	
110	230.63	-56.75	109.25	8.94	-3.90	4.93	
107	273.69	-29.12	88.81	5.26	5.68	4.32	
108	304.50	3.50	64.94	0.66	13.28	-0.09	
109	291.25	35.56	15.69	-3.67	10.18	-11.59	
110	246.31	75.87	-37.19	-10.84	-1.13	-16.86	
111	166.69	62.56	142.94	-17.17	-6.65	-7.03	
109	81.19	35.00	127.25	-17.18	-2.62	6.74	
108	52.31	32.75	136.69	-13.33	0.60	15.60	
107	123.62	29.94	153.56	-6.73	1.21	18.16	
110	111.25	35.06	171.63	-3.75	-1.07	16.18	
109	98.87	35.81	-172.25	-4.00	-3.37	13.94	
110	81.69	31.87	-158.94	-2.94	-4.49	15.61	
107	72.69	27.56	-154.94	-1.42	-5.87	16.96	
108	66.00	28.00	-153.81	-1.00	-5.70	16.19	
111	64.19	27.50	-152.56	-1.19	-4.62	16.43	
111	61.50	27.87	-147.19	-0.88	-6.21	16.91	
110	61.44	28.37	-143.88	-1.02	-8.33	15.92	
107	62.13	25.06	-144.63	1.38	-7.80	15.33	
108	60.75	20.31	-150.13	2.63	-6.65	16.20	
107	63.00	19.94	-159.38	1.29	-5.21	16.65	
110	58.63	21.00	-164.88	1.29	-3.03	17.23	
109	55.25	19.94	-163.25	1.10	-2.27	17.56	
110	92.62	29.44	-1.63	0.74	-1.04	8.40	
109	96.87	30.50	-2.88	0.66	0.89	-0.26	
108	98.44	34.19	-7.31	0.16	0.38	-0.31	
111	99.19	53.38	1.37	-0.01	-0.17	-1.40	
109	92.62	74.06	44.06	1.47	1.05	-1.76	
110	100.75	55.56	156.44	1.86	1.47	-0.28	
107	131.81	30.94	168.63	0.46	0.58	0.05	
108	138.00	25.44	171.25	0.39	-0.18	-0.05	
107	134.56	15.25	179.50	-0.08	1.07	1.61	
110	110.12	8.06	-179.38	-0.53	2.01	1.44	
111	98.94	3.06	-172.31	0.56	0.38	1.20	
110	86.81	-4.06	-167.38	-0.10	-0.24	1.57	
109	66.25	-12.13	-161.81	-1.24	0.50	0.33	
107	38.63	-18.56	-162.38	-0.75	0.38	-0.07	
108	18.62	-22.62	-160.25	-0.19	-0.20	0.22	
107	4.13	-25.62	-157.44	-0.46	-0.05	0.92	
110	350.94	-29.81	-152.56	-0.37	0.01	1.45	
109	251.44	-31.81	-143.25	-0.24	-0.24	1.25	
108	241.81	-34.00	-140.75	-0.45	-0.32	0.90	
107	236.75	-36.44	-138.19	-0.49	-0.27	1.02	
108	234.88	-39.19	-135.75	-0.14	-0.12	0.77	
107	233.38	-43.88	-132.25	-0.00	-0.15	0.83	
110	230.25	-46.38	-129.81	-0.10	-0.38	1.07	
